contract_id,pregunta_id,pregunta,sum_pregunta_isAcusatoria,final_pregunta_isAcusatoria
9000199,9900199,"Estimados señores, se solicita revisar la garantía solicitada, pues limitan injustificadamente la participación de otros oferentes y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000200,9900200,"A la comisión encargada del proceso, observamos que la marca solicitada parecen ajustarse a características de un solo fabricante. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000201,9900201,"Estimados señores, requerimos una aclaración sobre el formulario de oferta, porque parecen diseñadas para restringir la libre concurrencia. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000202,9900202,"Solicitamos respetuosamente, solicitamos explicar por qué la ficha técnica se mantienen con esos parámetros, considerando que podrían excluir de forma arbitraria a empresas calificadas. Para evitar posibles restricciones a la competencia, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000203,9900203,"Respecto al proceso de contratación, luego de analizar el presupuesto referencial, identificamos que generan una ventaja indebida para ciertos participantes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se elimine esta restricción del pliego.",1,1
9000204,9900204,"Por medio de la presente, consideramos que el objeto de contratación parecen diseñadas para restringir la libre concurrencia, ya que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000205,9900205,"Estimados señores, se solicita revisar las condiciones del pliego, pues parecen ajustarse a características de un solo fabricante y podría afectar la transparencia del procedimiento; en consecuencia, pedimos una justificación técnica clara y verificable.",1,1
9000206,9900206,"Estimados miembros de la entidad, observamos que el formulario de oferta parecen estar direccionadas a un proveedor específico. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000207,9900207,"Señores de la comisión técnica, requerimos una aclaración sobre la visita técnica obligatoria, porque no justifican técnicamente la exclusión de alternativas equivalentes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000208,9900208,"Señores de la comisión técnica, solicitamos explicar por qué el plazo de entrega se mantienen con esos parámetros, considerando que parecen diseñadas para restringir la libre concurrencia. Para evitar posibles restricciones a la competencia, solicitamos que se elimine esta restricción del pliego.",1,1
9000209,9900209,"Estimados miembros de la entidad, luego de analizar la ponderación de la oferta, identificamos que no justifican técnicamente la exclusión de alternativas equivalentes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000210,9900210,"Solicitamos respetuosamente, consideramos que la garantía solicitada crean condiciones desiguales para los oferentes, puesto que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000211,9900211,"Solicitamos respetuosamente, se solicita revisar las condiciones del pliego, pues crean condiciones desiguales para los oferentes y podría afectar la transparencia del procedimiento; en consecuencia, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000212,9900212,"Estimados miembros de la entidad, observamos que la ponderación de la oferta podrían excluir de forma arbitraria a empresas calificadas. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000213,9900213,"Estimados señores, requerimos una aclaración sobre el objeto de contratación, porque resultan excesivas y favorecen a quienes ya conocen el proceso. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se elimine esta restricción del pliego.",1,1
9000214,9900214,"Con base en las condiciones establecidas, solicitamos explicar por qué el requerimiento de equipos se mantienen con esos parámetros, considerando que no justifican técnicamente la exclusión de alternativas equivalentes. Para evitar posibles restricciones a la competencia, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000215,9900215,"Luego de revisar los documentos del proceso, luego de analizar el requerimiento de equipos, identificamos que podrían excluir de forma arbitraria a empresas calificadas. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000216,9900216,"Luego de revisar los documentos del proceso, consideramos que el cronograma del proceso parecen diseñadas para restringir la libre concurrencia, debido a que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000217,9900217,"Solicitamos respetuosamente, se solicita revisar la metodología de evaluación, pues no guardan relación proporcional con el objeto del contrato y podría afectar la transparencia del procedimiento; en consecuencia, pedimos una justificación técnica clara y verificable.",1,1
9000218,9900218,"Estimados señores, observamos que las medidas indicadas resultan excesivas y favorecen a quienes ya conocen el proceso. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000219,9900219,"En relación con el pliego publicado, requerimos una aclaración sobre el plazo de entrega, porque parecen diseñadas para restringir la libre concurrencia. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos se aclare y se corrija este punto.",1,1
9000220,9900220,"Luego de revisar los documentos del proceso, solicitamos explicar por qué la metodología de evaluación se mantienen con esos parámetros, considerando que podrían excluir de forma arbitraria a empresas calificadas. Para evitar posibles restricciones a la competencia, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000221,9900221,"Señores de la comisión técnica, luego de analizar la ficha técnica, identificamos que podrían beneficiar a empresas previamente determinadas. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000222,9900222,"Por medio de la presente, consideramos que la ponderación de la oferta no justifican técnicamente la exclusión de alternativas equivalentes, ya que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000223,9900223,"Respecto al proceso de contratación, se solicita revisar la documentación solicitada, pues podrían excluir de forma arbitraria a empresas calificadas y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000224,9900224,"Señores de la comisión técnica, observamos que las medidas indicadas no justifican técnicamente la exclusión de alternativas equivalentes. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000225,9900225,"A la comisión encargada del proceso, requerimos una aclaración sobre el requerimiento de equipos, porque no justifican técnicamente la exclusión de alternativas equivalentes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000226,9900226,"Con base en las condiciones establecidas, solicitamos explicar por qué los requisitos de experiencia se mantienen con esos parámetros, considerando que generan una ventaja indebida para ciertos participantes. Para evitar posibles restricciones a la competencia, solicitamos que se elimine esta restricción del pliego.",1,1
9000227,9900227,"Señores de la comisión técnica, luego de analizar la ponderación de la oferta, identificamos que limitan injustificadamente la participación de otros oferentes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000228,9900228,"Por medio de la presente, consideramos que el objeto de contratación podrían beneficiar a empresas previamente determinadas, ya que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos se aclare y se corrija este punto.",1,1
9000229,9900229,"A la comisión encargada del proceso, se solicita revisar el presupuesto referencial, pues no permiten una competencia transparente entre proveedores y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000230,9900230,"En relación con el pliego publicado, observamos que el plazo de entrega generan una ventaja indebida para ciertos participantes. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000231,9900231,"Con base en las condiciones establecidas, requerimos una aclaración sobre la forma de evaluación, porque favorecen claramente a una marca determinada. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000232,9900232,"Con base en las condiciones establecidas, solicitamos explicar por qué el cronograma del proceso se mantienen con esos parámetros, considerando que evidencian un posible direccionamiento del proceso. Para evitar posibles restricciones a la competencia, pedimos una justificación técnica clara y verificable.",1,1
9000233,9900233,"Con base en las condiciones establecidas, luego de analizar el plazo de entrega, identificamos que generan una ventaja indebida para ciertos participantes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000234,9900234,"Respecto al proceso de contratación, consideramos que la documentación solicitada podrían vulnerar el principio de igualdad de trato, puesto que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos se aclare y se corrija este punto.",1,1
9000235,9900235,"Estimados miembros de la entidad, se solicita revisar el formulario de oferta, pues favorecen claramente a una marca determinada y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000236,9900236,"A la comisión encargada del proceso, observamos que la metodología de evaluación no permiten una competencia transparente entre proveedores. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000237,9900237,"Respecto al proceso de contratación, requerimos una aclaración sobre el objeto de contratación, porque generan una ventaja indebida para ciertos participantes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000238,9900238,"Señores de la comisión técnica, solicitamos explicar por qué la visita técnica obligatoria se mantienen con esos parámetros, considerando que no guardan relación proporcional con el objeto del contrato. Para evitar posibles restricciones a la competencia, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000239,9900239,"Con base en las condiciones establecidas, luego de analizar el objeto de contratación, identificamos que resultan excesivas y favorecen a quienes ya conocen el proceso. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se elimine esta restricción del pliego.",1,1
9000240,9900240,"En relación con el pliego publicado, consideramos que la documentación solicitada parecen estar direccionadas a un proveedor específico, ya que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000241,9900241,"Con base en las condiciones establecidas, se solicita revisar el requerimiento de equipos, pues no justifican técnicamente la exclusión de alternativas equivalentes y podría afectar la transparencia del procedimiento; en consecuencia, solicitamos que se elimine esta restricción del pliego.",1,1
9000242,9900242,"Con base en las condiciones establecidas, observamos que las certificaciones exigidas generan una ventaja indebida para ciertos participantes. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que pedimos una justificación técnica clara y verificable.",1,1
9000243,9900243,"Estimados miembros de la entidad, requerimos una aclaración sobre el plazo de entrega, porque podrían vulnerar el principio de igualdad de trato. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000244,9900244,"Estimados miembros de la entidad, solicitamos explicar por qué la garantía solicitada se mantienen con esos parámetros, considerando que parecen estar direccionadas a un proveedor específico. Para evitar posibles restricciones a la competencia, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000245,9900245,"Por medio de la presente, luego de analizar los requisitos de experiencia, identificamos que podrían beneficiar a empresas previamente determinadas. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se elimine esta restricción del pliego.",1,1
9000246,9900246,"En relación con el pliego publicado, consideramos que la forma de evaluación generan una ventaja indebida para ciertos participantes, en vista de que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000247,9900247,"A la comisión encargada del proceso, se solicita revisar la ficha técnica, pues crean condiciones desiguales para los oferentes y podría afectar la transparencia del procedimiento; en consecuencia, solicitamos que se elimine esta restricción del pliego.",1,1
9000248,9900248,"Estimados miembros de la entidad, observamos que el requerimiento de equipos parecen ajustarse a características de un solo fabricante. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se elimine esta restricción del pliego.",1,1
9000249,9900249,"Señores de la comisión técnica, requerimos una aclaración sobre la garantía solicitada, porque limitan injustificadamente la participación de otros oferentes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000250,9900250,"En relación con el pliego publicado, solicitamos explicar por qué el formulario de oferta se mantienen con esos parámetros, considerando que podrían excluir de forma arbitraria a empresas calificadas. Para evitar posibles restricciones a la competencia, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000251,9900251,"Estimados señores, luego de analizar la documentación solicitada, identificamos que crean condiciones desiguales para los oferentes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000252,9900252,"A la comisión encargada del proceso, consideramos que la documentación solicitada evidencian un posible direccionamiento del proceso, considerando que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000253,9900253,"Señores de la comisión técnica, se solicita revisar la visita técnica obligatoria, pues parecen diseñadas para restringir la libre concurrencia y podría afectar la transparencia del procedimiento; en consecuencia, solicitamos se aclare y se corrija este punto.",1,1
9000254,9900254,"Luego de revisar los documentos del proceso, observamos que las medidas indicadas podrían beneficiar a empresas previamente determinadas. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000255,9900255,"Señores de la comisión técnica, requerimos una aclaración sobre la garantía solicitada, porque podrían beneficiar a empresas previamente determinadas. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se elimine esta restricción del pliego.",1,1
9000256,9900256,"Señores de la comisión técnica, solicitamos explicar por qué el plazo de entrega se mantienen con esos parámetros, considerando que parecen estar direccionadas a un proveedor específico. Para evitar posibles restricciones a la competencia, solicitamos se aclare y se corrija este punto.",1,1
9000257,9900257,"Respecto al proceso de contratación, luego de analizar la marca solicitada, identificamos que limitan injustificadamente la participación de otros oferentes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos una justificación técnica clara y verificable.",1,1
9000258,9900258,"Por medio de la presente, consideramos que el cronograma del proceso parecen diseñadas para restringir la libre concurrencia, en vista de que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000259,9900259,"En relación con el pliego publicado, se solicita revisar la metodología de evaluación, pues resultan excesivas y favorecen a quienes ya conocen el proceso y podría afectar la transparencia del procedimiento; en consecuencia, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000260,9900260,"Señores de la comisión técnica, observamos que el requerimiento de equipos evidencian un posible direccionamiento del proceso. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000261,9900261,"Estimados señores, requerimos una aclaración sobre las certificaciones exigidas, porque generan una ventaja indebida para ciertos participantes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000262,9900262,"Solicitamos respetuosamente, solicitamos explicar por qué las certificaciones exigidas se mantienen con esos parámetros, considerando que limitan injustificadamente la participación de otros oferentes. Para evitar posibles restricciones a la competencia, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000263,9900263,"A la comisión encargada del proceso, luego de analizar el presupuesto referencial, identificamos que no guardan relación proporcional con el objeto del contrato. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se elimine esta restricción del pliego.",1,1
9000264,9900264,"Señores de la comisión técnica, consideramos que la garantía solicitada limitan injustificadamente la participación de otros oferentes, en vista de que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos una justificación técnica clara y verificable.",1,1
9000265,9900265,"Estimados señores, se solicita revisar el presupuesto referencial, pues parecen ajustarse a características de un solo fabricante y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000266,9900266,"Por medio de la presente, observamos que la metodología de evaluación generan una ventaja indebida para ciertos participantes. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000267,9900267,"Solicitamos respetuosamente, requerimos una aclaración sobre la metodología de evaluación, porque generan una ventaja indebida para ciertos participantes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos una justificación técnica clara y verificable.",1,1
9000268,9900268,"Por medio de la presente, solicitamos explicar por qué las condiciones del pliego se mantienen con esos parámetros, considerando que parecen estar direccionadas a un proveedor específico. Para evitar posibles restricciones a la competencia, solicitamos que se elimine esta restricción del pliego.",1,1
9000269,9900269,"Por medio de la presente, luego de analizar el formulario de oferta, identificamos que no permiten una competencia transparente entre proveedores. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000270,9900270,"Estimados señores, consideramos que el plazo de entrega parecen estar direccionadas a un proveedor específico, debido a que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000271,9900271,"Con base en las condiciones establecidas, se solicita revisar las medidas indicadas, pues parecen estar direccionadas a un proveedor específico y podría afectar la transparencia del procedimiento; en consecuencia, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000272,9900272,"Estimados señores, observamos que el plazo de entrega resultan excesivas y favorecen a quienes ya conocen el proceso. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000273,9900273,"Señores de la comisión técnica, requerimos una aclaración sobre los requisitos de experiencia, porque parecen diseñadas para restringir la libre concurrencia. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000274,9900274,"Luego de revisar los documentos del proceso, solicitamos explicar por qué la metodología de evaluación se mantienen con esos parámetros, considerando que limitan injustificadamente la participación de otros oferentes. Para evitar posibles restricciones a la competencia, pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000275,9900275,"Solicitamos respetuosamente, luego de analizar las condiciones del pliego, identificamos que parecen estar direccionadas a un proveedor específico. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000276,9900276,"Respecto al proceso de contratación, consideramos que las especificaciones técnicas parecen estar direccionadas a un proveedor específico, puesto que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000277,9900277,"En relación con el pliego publicado, se solicita revisar la marca solicitada, pues parecen diseñadas para restringir la libre concurrencia y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se modifique el requisito para evitar restricciones innecesarias.",1,1
9000278,9900278,"Señores de la comisión técnica, observamos que las medidas indicadas evidencian un posible direccionamiento del proceso. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000279,9900279,"Por medio de la presente, requerimos una aclaración sobre la documentación solicitada, porque evidencian un posible direccionamiento del proceso. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000280,9900280,"A la comisión encargada del proceso, solicitamos explicar por qué el cronograma del proceso se mantienen con esos parámetros, considerando que evidencian un posible direccionamiento del proceso. Para evitar posibles restricciones a la competencia, solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000281,9900281,"Respecto al proceso de contratación, luego de analizar la ficha técnica, identificamos que evidencian un posible direccionamiento del proceso. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se amplíen los rangos técnicos solicitados.",1,1
9000282,9900282,"Señores de la comisión técnica, consideramos que el formulario de oferta resultan excesivas y favorecen a quienes ya conocen el proceso, puesto que no se evidencia una justificación técnica suficiente; por lo tanto, pedimos una justificación técnica clara y verificable.",1,1
9000283,9900283,"Respecto al proceso de contratación, se solicita revisar la visita técnica obligatoria, pues no guardan relación proporcional con el objeto del contrato y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000284,9900284,"En relación con el pliego publicado, observamos que la ponderación de la oferta resultan excesivas y favorecen a quienes ya conocen el proceso. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000285,9900285,"En relación con el pliego publicado, requerimos una aclaración sobre las medidas indicadas, porque podrían vulnerar el principio de igualdad de trato. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se elimine esta restricción del pliego.",1,1
9000286,9900286,"Por medio de la presente, solicitamos explicar por qué el requerimiento de equipos se mantienen con esos parámetros, considerando que limitan injustificadamente la participación de otros oferentes. Para evitar posibles restricciones a la competencia, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000287,9900287,"Señores de la comisión técnica, luego de analizar la ponderación de la oferta, identificamos que limitan injustificadamente la participación de otros oferentes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000288,9900288,"Luego de revisar los documentos del proceso, consideramos que el presupuesto referencial evidencian un posible direccionamiento del proceso, en vista de que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000289,9900289,"A la comisión encargada del proceso, se solicita revisar la marca solicitada, pues no guardan relación proporcional con el objeto del contrato y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se garantice la libre participación de todos los oferentes.",1,1
9000290,9900290,"Estimados señores, observamos que el objeto de contratación evidencian un posible direccionamiento del proceso. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se elimine esta restricción del pliego.",1,1
9000291,9900291,"Señores de la comisión técnica, requerimos una aclaración sobre la metodología de evaluación, porque crean condiciones desiguales para los oferentes. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, pedimos una justificación técnica clara y verificable.",1,1
9000292,9900292,"Respecto al proceso de contratación, solicitamos explicar por qué la visita técnica obligatoria se mantienen con esos parámetros, considerando que no justifican técnicamente la exclusión de alternativas equivalentes. Para evitar posibles restricciones a la competencia, pedimos que se revise esta condición antes de continuar con el proceso.",1,1
9000293,9900293,"Luego de revisar los documentos del proceso, luego de analizar las certificaciones exigidas, identificamos que limitan injustificadamente la participación de otros oferentes. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se elimine esta restricción del pliego.",1,1
9000294,9900294,"Solicitamos respetuosamente, consideramos que la ponderación de la oferta no justifican técnicamente la exclusión de alternativas equivalentes, en vista de que no se evidencia una justificación técnica suficiente; por lo tanto, solicitamos que se indique el sustento normativo de esta exigencia.",1,1
9000295,9900295,"Con base en las condiciones establecidas, se solicita revisar el formulario de oferta, pues parecen estar direccionadas a un proveedor específico y podría afectar la transparencia del procedimiento; en consecuencia, pedimos que se revise la condición porque afecta la pluralidad de ofertas.",1,1
9000296,9900296,"Estimados señores, observamos que la forma de evaluación no permiten una competencia transparente entre proveedores. Esta situación podría impedir la participación de oferentes que cumplen con soluciones técnicamente válidas, por lo que solicitamos que se elimine esta restricción del pliego.",1,1
9000297,9900297,"A la comisión encargada del proceso, requerimos una aclaración sobre las especificaciones técnicas, porque favorecen claramente a una marca determinada. De mantenerse esta condición, el proceso podría no garantizar igualdad de oportunidades; por ello, solicitamos que se permita la participación con alternativas equivalentes.",1,1
9000298,9900298,"En relación con el pliego publicado, solicitamos explicar por qué los requisitos de experiencia se mantienen con esos parámetros, considerando que favorecen claramente a una marca determinada. Para evitar posibles restricciones a la competencia, solicitamos se aclare y se corrija este punto.",1,1
9000299,9900299,"Luego de revisar los documentos del proceso, luego de analizar la calificación del personal técnico, identificamos que no guardan relación proporcional con el objeto del contrato. Esta condición puede interpretarse como una limitación al principio de libre concurrencia, por lo cual solicitamos que se amplíen los rangos técnicos solicitados.",1,1
